"name","label","path.id","path.name"
"N-mmu04910-1 40","Tsc1 Tsc2","mmu04910","Insulin signaling pathway"
"N-mmu04910-35 53","Trip10 Rhoq","mmu04910","Insulin signaling pathway"
"N-mmu04910-47 53","Exoc7 Rhoq","mmu04910","Insulin signaling pathway"
"N-mmu04910-56 63","Rapgef1 Cbl","mmu04910","Insulin signaling pathway"
"N-mmu04910-65","Phosphatidylinositol-3,4,5-trisphosphate","mmu04910","Insulin signaling pathway"
"N-mmu04910-32","Eif4e","mmu04910","Insulin signaling pathway"
"N-mmu04910-9","Elk1","mmu04910","Insulin signaling pathway"
"N-mmu04910-24","Acacb","mmu04910","Insulin signaling pathway"
"N-mmu04910-14","Starch","mmu04910","Insulin signaling pathway"
"N-mmu04910-18","Lipe","mmu04910","Insulin signaling pathway"
"N-mmu04910-48","Ppargc1a","mmu04910","Insulin signaling pathway"
"N-mmu04910-43","G6pc","mmu04910","Insulin signaling pathway"
"N-mmu04910-46","Fbp2","mmu04910","Insulin signaling pathway"
"N-mmu04910-42","Pck1","mmu04910","Insulin signaling pathway"
"N-mmu04910-26","105244208","mmu04910","Insulin signaling pathway"
"N-mmu04910-39","Bad","mmu04910","Insulin signaling pathway"
"N-mmu04910-12","Fasn","mmu04910","Insulin signaling pathway"
"N-mmu04910-20","Pklr","mmu04910","Insulin signaling pathway"
"N-mmu04910-57","Gck","mmu04910","Insulin signaling pathway"
"N-mmu04910-17","D-Glucose","mmu04910","Insulin signaling pathway"
"N-mmu04911-5","Chrm3","mmu04911","Insulin secretion"
"N-mmu04911-6","Glp1r","mmu04911","Insulin secretion"
"N-mmu04911-7","Plcb1","mmu04911","Insulin secretion"
"N-mmu04911-8","Adcy4","mmu04911","Insulin secretion"
"N-mmu04911-11","Prkaca","mmu04911","Insulin secretion"
"N-mmu04911-12","Gnas","mmu04911","Insulin secretion"
"N-mmu04911-13","Gna11","mmu04911","Insulin secretion"
"N-mmu04911-14","Gcg","mmu04911","Insulin secretion"
"N-mmu04911-15","3,5-Cyclic AMP","mmu04911","Insulin secretion"
"N-mmu04911-16","Calcium cation","mmu04911","Insulin secretion"
"N-mmu04911-17","ATP","mmu04911","Insulin secretion"
"N-mmu04911-22","D-myo-Inositol 1,4,5-trisphosphate","mmu04911","Insulin secretion"
"N-mmu04911-23","Diacylglycerol","mmu04911","Insulin secretion"
"N-mmu04911-26","Acetylcholine","mmu04911","Insulin secretion"
"N-mmu04911-28","Calcium cation*","mmu04911","Insulin secretion"
"N-mmu04911-29","Atf2","mmu04911","Insulin secretion"
"N-mmu04911-32","Ffar1","mmu04911","Insulin secretion"
"N-mmu04911-33","Fatty acid","mmu04911","Insulin secretion"
"N-mmu04911-40","Rapgef4","mmu04911","Insulin secretion"
"N-mmu04911-46","Cckar","mmu04911","Insulin secretion"
"N-mmu04911-47","Gip","mmu04911","Insulin secretion"
"N-mmu04911-48","Gpr119","mmu04911","Insulin secretion"
"N-mmu04911-49","Adcyap1","mmu04911","Insulin secretion"
"N-mmu04911-50","Adcyap1r1","mmu04911","Insulin secretion"
"N-mmu04911-52","Pdx1","mmu04911","Insulin secretion"
"N-mmu04911-57","Cholecystokinin-8","mmu04911","Insulin secretion"
"N-mmu04911-60","Calcium cation**","mmu04911","Insulin secretion"
"N-mmu04911-42 53","Rims2 Pclo","mmu04911","Insulin secretion"
"N-mmu04911-4","Cacna1c","mmu04911","Insulin secretion"
"N-mmu04911-51","Itpr3","mmu04911","Insulin secretion"
"N-mmu04911-41","Abcc8","mmu04911","Insulin secretion"
"N-mmu04911-56","Camk2d*","mmu04911","Insulin secretion"
"N-mmu04911-35","Trpm4","mmu04911","Insulin secretion"
"N-mmu04911-25","Prkca","mmu04911","Insulin secretion"
"N-mmu04911-31","Camk2d","mmu04911","Insulin secretion"
"N-mmu04911-24","Ins1","mmu04911","Insulin secretion"
"N-mmu04911-27","Ryr2","mmu04911","Insulin secretion"
"N-mmu04911-54","Rab3a","mmu04911","Insulin secretion"
"N-mmu04912-2","Prkca","mmu04912","GnRH signaling pathway"
"N-mmu04912-3","Adcy4","mmu04912","GnRH signaling pathway"
"N-mmu04912-10","Plcb1","mmu04912","GnRH signaling pathway"
"N-mmu04912-11","Cdc42","mmu04912","GnRH signaling pathway"
"N-mmu04912-16","Map2k3","mmu04912","GnRH signaling pathway"
"N-mmu04912-18","Map3k1","mmu04912","GnRH signaling pathway"
"N-mmu04912-21","Itpr1","mmu04912","GnRH signaling pathway"
"N-mmu04912-22","Calm1","mmu04912","GnRH signaling pathway"
"N-mmu04912-23","Gna11","mmu04912","GnRH signaling pathway"
"N-mmu04912-25","Gnrhr","mmu04912","GnRH signaling pathway"
"N-mmu04912-27","Gnas","mmu04912","GnRH signaling pathway"
"N-mmu04912-28","Gnrh1","mmu04912","GnRH signaling pathway"
"N-mmu04912-29","Src","mmu04912","GnRH signaling pathway"
"N-mmu04912-31","Prkaca","mmu04912","GnRH signaling pathway"
"N-mmu04912-34","Mapk1","mmu04912","GnRH signaling pathway"
"N-mmu04912-36","Map2k1","mmu04912","GnRH signaling pathway"
"N-mmu04912-37","Raf1","mmu04912","GnRH signaling pathway"
"N-mmu04912-38","Hras","mmu04912","GnRH signaling pathway"
"N-mmu04912-39","Sos1","mmu04912","GnRH signaling pathway"
"N-mmu04912-40","Grb2","mmu04912","GnRH signaling pathway"
"N-mmu04912-41","Egfr","mmu04912","GnRH signaling pathway"
"N-mmu04912-42","Hbegf","mmu04912","GnRH signaling pathway"
"N-mmu04912-44","Map2k4","mmu04912","GnRH signaling pathway"
"N-mmu04912-45","Mapk10","mmu04912","GnRH signaling pathway"
"N-mmu04912-47","Map3k1*","mmu04912","GnRH signaling pathway"
"N-mmu04912-24 30","Mmp14 Mmp2","mmu04912","GnRH signaling pathway"
"N-mmu04912-19","Mapk7","mmu04912","GnRH signaling pathway"
"N-mmu04912-20","Pla2g4a","mmu04912","GnRH signaling pathway"
"N-mmu04912-26","Pld1","mmu04912","GnRH signaling pathway"
"N-mmu04912-43","Ptk2b","mmu04912","GnRH signaling pathway"
"N-mmu04912-17","Mapk11","mmu04912","GnRH signaling pathway"
"N-mmu04912-15","Camk2d","mmu04912","GnRH signaling pathway"
"N-mmu04912-14","Atf4","mmu04912","GnRH signaling pathway"
"N-mmu04912-33","Elk1","mmu04912","GnRH signaling pathway"
"N-mmu04912-46","Jun","mmu04912","GnRH signaling pathway"
"N-mmu04913-17","Lhcgr","mmu04913","Ovarian steroidogenesis"
"N-mmu04913-18","Cga","mmu04913","Ovarian steroidogenesis"
"N-mmu04913-23","Gnas","mmu04913","Ovarian steroidogenesis"
"N-mmu04913-24","Adcy4","mmu04913","Ovarian steroidogenesis"
"N-mmu04913-25","Fshb","mmu04913","Ovarian steroidogenesis"
"N-mmu04913-26","Fshr","mmu04913","Ovarian steroidogenesis"
"N-mmu04913-27","Gnas*","mmu04913","Ovarian steroidogenesis"
"N-mmu04913-28","Adcy4*","mmu04913","Ovarian steroidogenesis"
"N-mmu04913-41","3,5-Cyclic AMP","mmu04913","Ovarian steroidogenesis"
"N-mmu04913-42","3,5-Cyclic AMP*","mmu04913","Ovarian steroidogenesis"
"N-mmu04913-44","Prkaca","mmu04913","Ovarian steroidogenesis"
"N-mmu04913-46","Ins1","mmu04913","Ovarian steroidogenesis"
"N-mmu04913-48","Igf1","mmu04913","Ovarian steroidogenesis"
"N-mmu04913-50","Ins1*","mmu04913","Ovarian steroidogenesis"
"N-mmu04913-52","Igf1*","mmu04913","Ovarian steroidogenesis"
"N-mmu04913-76","Prkaca*","mmu04913","Ovarian steroidogenesis"
"N-mmu04913-64","Pla2g4a","mmu04913","Ovarian steroidogenesis"
"N-mmu04913-45","Acot2","mmu04913","Ovarian steroidogenesis"
"N-mmu04913-19","Star","mmu04913","Ovarian steroidogenesis"
"N-mmu04913-21","Cyp17a1","mmu04913","Ovarian steroidogenesis"
"N-mmu04913-12","Gm10681","mmu04913","Ovarian steroidogenesis"
"N-mmu04913-22","Cyp17a1*","mmu04913","Ovarian steroidogenesis"
"N-mmu04913-47","Insr","mmu04913","Ovarian steroidogenesis"
"N-mmu04913-49","Igf1r","mmu04913","Ovarian steroidogenesis"
"N-mmu04913-51","Insr*","mmu04913","Ovarian steroidogenesis"
"N-mmu04913-53","Igf1r*","mmu04913","Ovarian steroidogenesis"
"N-mmu04913-36","Cyp19a1","mmu04913","Ovarian steroidogenesis"
"N-mmu04913-35","Hsd17b2","mmu04913","Ovarian steroidogenesis"
"N-mmu04913-37","Cyp19a1*","mmu04913","Ovarian steroidogenesis"
"N-mmu04913-40","Hsd17b1","mmu04913","Ovarian steroidogenesis"
"N-mmu04914-1","Igf1r","mmu04914","Progesterone-mediated oocyte maturation"
"N-mmu04914-2","Igf1","mmu04914","Progesterone-mediated oocyte maturation"
"N-mmu04914-3","Ins1","mmu04914","Progesterone-mediated oocyte maturation"
"N-mmu04914-4","Mos","mmu04914","Progesterone-mediated oocyte maturation"
"N-mmu04914-6","Adcy4","mmu04914","Progesterone-mediated oocyte maturation"
"N-mmu04914-9","Kras","mmu04914","Progesterone-mediated oocyte maturation"
"N-mmu04914-13","Akt1","mmu04914","Progesterone-mediated oocyte maturation"
"N-mmu04914-16","Fzr1","mmu04914","Progesterone-mediated oocyte maturation"
"N-mmu04914-17","Mad1l1","mmu04914","Progesterone-mediated oocyte maturation"
"N-mmu04914-18","Bub1","mmu04914","Progesterone-mediated oocyte maturation"
"N-mmu04914-19","Cdc25a","mmu04914","Progesterone-mediated oocyte maturation"
"N-mmu04914-20","Plk1","mmu04914","Progesterone-mediated oocyte maturation"
"N-mmu04914-22","Hsp90ab1","mmu04914","Progesterone-mediated oocyte maturation"
"N-mmu04914-24","Pkmyt1","mmu04914","Progesterone-mediated oocyte maturation"
"N-mmu04914-25","Rps6ka3","mmu04914","Progesterone-mediated oocyte maturation"
"N-mmu04914-26","Mapk1","mmu04914","Progesterone-mediated oocyte maturation"
"N-mmu04914-27","Map2k1","mmu04914","Progesterone-mediated oocyte maturation"
"N-mmu04914-28","Gnai1","mmu04914","Progesterone-mediated oocyte maturation"
"N-mmu04914-32","Spdye4c","mmu04914","Progesterone-mediated oocyte maturation"
"N-mmu04914-37","Progesterone","mmu04914","Progesterone-mediated oocyte maturation"
"N-mmu04914-38","Pgr","mmu04914","Progesterone-mediated oocyte maturation"
"N-mmu04914-23","Prkaca","mmu04914","Progesterone-mediated oocyte maturation"
"N-mmu04914-42","Braf","mmu04914","Progesterone-mediated oocyte maturation"
"N-mmu04914-14","Pde3b","mmu04914","Progesterone-mediated oocyte maturation"
"N-mmu04914-15","Anapc1","mmu04914","Progesterone-mediated oocyte maturation"
"N-mmu04914-11","Cdk1","mmu04914","Progesterone-mediated oocyte maturation"
"N-mmu04914-30","Cdk1*","mmu04914","Progesterone-mediated oocyte maturation"
"N-mmu04914-29","Cdk2","mmu04914","Progesterone-mediated oocyte maturation"
"N-mmu04914-39","Pik3ca","mmu04914","Progesterone-mediated oocyte maturation"
"N-mmu04914-34","Mapk11","mmu04914","Progesterone-mediated oocyte maturation"
"N-mmu04915-5","Gper1","mmu04915","Estrogen signaling pathway"
"N-mmu04915-6","Src","mmu04915","Estrogen signaling pathway"
"N-mmu04915-7","Mmp2","mmu04915","Estrogen signaling pathway"
"N-mmu04915-8","Hbegf","mmu04915","Estrogen signaling pathway"
"N-mmu04915-9","Egfr","mmu04915","Estrogen signaling pathway"
"N-mmu04915-10","Hbegf*","mmu04915","Estrogen signaling pathway"
"N-mmu04915-15","3,5-Cyclic AMP","mmu04915","Estrogen signaling pathway"
"N-mmu04915-16","Prkaca","mmu04915","Estrogen signaling pathway"
"N-mmu04915-17","Hras","mmu04915","Estrogen signaling pathway"
"N-mmu04915-18","Raf1","mmu04915","Estrogen signaling pathway"
"N-mmu04915-19","Map2k1","mmu04915","Estrogen signaling pathway"
"N-mmu04915-20","Mapk1","mmu04915","Estrogen signaling pathway"
"N-mmu04915-22","Esr1","mmu04915","Estrogen signaling pathway"
"N-mmu04915-23","Gnaq","mmu04915","Estrogen signaling pathway"
"N-mmu04915-24","Plcb1","mmu04915","Estrogen signaling pathway"
"N-mmu04915-25","Prkcd","mmu04915","Estrogen signaling pathway"
"N-mmu04915-26","Adcy4","mmu04915","Estrogen signaling pathway"
"N-mmu04915-27","Prkaca*","mmu04915","Estrogen signaling pathway"
"N-mmu04915-29","Gabbr2","mmu04915","Estrogen signaling pathway"
"N-mmu04915-31","Estradiol-17beta","mmu04915","Estrogen signaling pathway"
"N-mmu04915-33","D-myo-Inositol 1,4,5-trisphosphate","mmu04915","Estrogen signaling pathway"
"N-mmu04915-34","Diacylglycerol","mmu04915","Estrogen signaling pathway"
"N-mmu04915-35","3,5-Cyclic AMP*","mmu04915","Estrogen signaling pathway"
"N-mmu04915-36","Src*","mmu04915","Estrogen signaling pathway"
"N-mmu04915-37","Pik3ca","mmu04915","Estrogen signaling pathway"
"N-mmu04915-38","Akt1","mmu04915","Estrogen signaling pathway"
"N-mmu04915-39","Nos3","mmu04915","Estrogen signaling pathway"
"N-mmu04915-41","Nitric oxide","mmu04915","Estrogen signaling pathway"
"N-mmu04915-42","Shc1","mmu04915","Estrogen signaling pathway"
"N-mmu04915-43","Grb2","mmu04915","Estrogen signaling pathway"
"N-mmu04915-44","Sos1","mmu04915","Estrogen signaling pathway"
"N-mmu04915-50","Gnas","mmu04915","Estrogen signaling pathway"
"N-mmu04915-51","Gnai1","mmu04915","Estrogen signaling pathway"
"N-mmu04915-53","Adcy4*","mmu04915","Estrogen signaling pathway"
"N-mmu04915-54","Hras*","mmu04915","Estrogen signaling pathway"
"N-mmu04915-55","Raf1*","mmu04915","Estrogen signaling pathway"
"N-mmu04915-56","Map2k1*","mmu04915","Estrogen signaling pathway"
"N-mmu04915-57","Mapk1*","mmu04915","Estrogen signaling pathway"
"N-mmu04915-61","Calm1","mmu04915","Estrogen signaling pathway"
"N-mmu04915-62","Calcium cation","mmu04915","Estrogen signaling pathway"
"N-mmu04915-65","Pik3ca*","mmu04915","Estrogen signaling pathway"
"N-mmu04915-67","Estradiol-17beta*","mmu04915","Estrogen signaling pathway"
"N-mmu04915-68","Oprm1","mmu04915","Estrogen signaling pathway"
"N-mmu04915-69","Gnai1*","mmu04915","Estrogen signaling pathway"
"N-mmu04915-70","4-Aminobutanoate","mmu04915","Estrogen signaling pathway"
"N-mmu04915-71","beta-Endorphin","mmu04915","Estrogen signaling pathway"
"N-mmu04915-73","Grm1","mmu04915","Estrogen signaling pathway"
"N-mmu04915-21","Atf2","mmu04915","Estrogen signaling pathway"
"N-mmu04915-3 11","Esr1 Estradiol-17beta","mmu04915","Estrogen signaling pathway"
"N-mmu04915-12 14","Esr1 Fos","mmu04915","Estrogen signaling pathway"
"N-mmu04915-12 13","Esr1 Estradiol-17beta*","mmu04915","Estrogen signaling pathway"
"N-mmu04915-28","Kcnj3","mmu04915","Estrogen signaling pathway"
"N-mmu04915-30","Atf2*","mmu04915","Estrogen signaling pathway"
"N-mmu04915-60","Itpr1","mmu04915","Estrogen signaling pathway"
"N-mmu04915-40","Atf2**","mmu04915","Estrogen signaling pathway"
"N-mmu04915-58","Atf2***","mmu04915","Estrogen signaling pathway"
"N-mmu04915-66","Akt1*","mmu04915","Estrogen signaling pathway"
"N-mmu04916-1","Dvl1","mmu04916","Melanogenesis"
"N-mmu04916-5","Mitf","mmu04916","Melanogenesis"
"N-mmu04916-11","Calm1","mmu04916","Melanogenesis"
"N-mmu04916-12","Gnai1","mmu04916","Melanogenesis"
"N-mmu04916-13","Ednrb","mmu04916","Melanogenesis"
"N-mmu04916-14","Kit","mmu04916","Melanogenesis"
"N-mmu04916-18","Kitl","mmu04916","Melanogenesis"
"N-mmu04916-22","Fzd1","mmu04916","Melanogenesis"
"N-mmu04916-23","Plcb1","mmu04916","Melanogenesis"
"N-mmu04916-24","a","mmu04916","Melanogenesis"
"N-mmu04916-26","Prkaca*","mmu04916","Melanogenesis"
"N-mmu04916-27","Lef1","mmu04916","Melanogenesis"
"N-mmu04916-28","Gnas","mmu04916","Melanogenesis"
"N-mmu04916-29","Prkcb","mmu04916","Melanogenesis"
"N-mmu04916-32","Prkca","mmu04916","Melanogenesis"
"N-mmu04916-33","Gsk3b","mmu04916","Melanogenesis"
"N-mmu04916-34","Ctnnb1","mmu04916","Melanogenesis"
"N-mmu04916-35","Pomc","mmu04916","Melanogenesis"
"N-mmu04916-36","Gnao1","mmu04916","Melanogenesis"
"N-mmu04916-37","Mc1r","mmu04916","Melanogenesis"
"N-mmu04916-38","Wnt8a","mmu04916","Melanogenesis"
"N-mmu04916-39","Mapk1","mmu04916","Melanogenesis"
"N-mmu04916-40","Map2k1","mmu04916","Melanogenesis"
"N-mmu04916-41","Raf1","mmu04916","Melanogenesis"
"N-mmu04916-42","Hras","mmu04916","Melanogenesis"
"N-mmu04916-43","Edn1","mmu04916","Melanogenesis"
"N-mmu04916-25 30","Crebbp Creb1","mmu04916","Melanogenesis"
"N-mmu04916-8","Tyr*","mmu04916","Melanogenesis"
"N-mmu04916-7","Tyrp1","mmu04916","Melanogenesis"
"N-mmu04916-6","Dct","mmu04916","Melanogenesis"
"N-mmu04916-10","Camk2d","mmu04916","Melanogenesis"
"N-mmu04916-15","Mitf*","mmu04916","Melanogenesis"
"N-mmu04916-31","Adcy4","mmu04916","Melanogenesis"
"N-mmu04916-4","Tyr","mmu04916","Melanogenesis"
"N-mmu04916-9","Prkaca","mmu04916","Melanogenesis"
"N-mmu04917-3","Phosphatidylinositol-3,4,5-trisphosphate","mmu04917","Prolactin signaling pathway"
"N-mmu04917-4","Akt1","mmu04917","Prolactin signaling pathway"
"N-mmu04917-5","Pik3ca","mmu04917","Prolactin signaling pathway"
"N-mmu04917-7","Mapk1","mmu04917","Prolactin signaling pathway"
"N-mmu04917-8","Map2k1","mmu04917","Prolactin signaling pathway"
"N-mmu04917-9","Raf1","mmu04917","Prolactin signaling pathway"
"N-mmu04917-10","Hras","mmu04917","Prolactin signaling pathway"
"N-mmu04917-12","Prl","mmu04917","Prolactin signaling pathway"
"N-mmu04917-13","Prlr","mmu04917","Prolactin signaling pathway"
"N-mmu04917-14","Prl*","mmu04917","Prolactin signaling pathway"
"N-mmu04917-15","Prlr*","mmu04917","Prolactin signaling pathway"
"N-mmu04917-16","Jak2","mmu04917","Prolactin signaling pathway"
"N-mmu04917-17","Stat1","mmu04917","Prolactin signaling pathway"
"N-mmu04917-18","Shc1","mmu04917","Prolactin signaling pathway"
"N-mmu04917-19","Src","mmu04917","Prolactin signaling pathway"
"N-mmu04917-20","Grb2","mmu04917","Prolactin signaling pathway"
"N-mmu04917-21","Sos1","mmu04917","Prolactin signaling pathway"
"N-mmu04917-22","Jak2*","mmu04917","Prolactin signaling pathway"
"N-mmu04917-23","Phosphatidylinositol-3,4,5-trisphosphate*","mmu04917","Prolactin signaling pathway"
"N-mmu04917-24","Akt1*","mmu04917","Prolactin signaling pathway"
"N-mmu04917-25","Pik3ca*","mmu04917","Prolactin signaling pathway"
"N-mmu04917-26","Shc1*","mmu04917","Prolactin signaling pathway"
"N-mmu04917-27","Src*","mmu04917","Prolactin signaling pathway"
"N-mmu04917-28","Foxo3","mmu04917","Prolactin signaling pathway"
"N-mmu04917-29","Mapk10","mmu04917","Prolactin signaling pathway"
"N-mmu04917-30","Mapk11","mmu04917","Prolactin signaling pathway"
"N-mmu04917-32","Socs3","mmu04917","Prolactin signaling pathway"
"N-mmu04917-36","Cish","mmu04917","Prolactin signaling pathway"
"N-mmu04917-58","Lhcgr*","mmu04917","Prolactin signaling pathway"
"N-mmu04917-60","Cga","mmu04917","Prolactin signaling pathway"
"N-mmu04917-69","Gsk3b","mmu04917","Prolactin signaling pathway"
"N-mmu04917-70","Fos","mmu04917","Prolactin signaling pathway"
"N-mmu04917-72","Tnfsf11*","mmu04917","Prolactin signaling pathway"
"N-mmu04917-73","Tnfrsf11a","mmu04917","Prolactin signaling pathway"
"N-mmu04917-74","Nfkb1","mmu04917","Prolactin signaling pathway"
"N-mmu04917-68","Ccnd1","mmu04917","Prolactin signaling pathway"
"N-mmu04917-37","Tnfsf11","mmu04917","Prolactin signaling pathway"
"N-mmu04917-35","Wap","mmu04917","Prolactin signaling pathway"
"N-mmu04917-34","Elf5","mmu04917","Prolactin signaling pathway"
"N-mmu04917-33","Csn2","mmu04917","Prolactin signaling pathway"
"N-mmu04917-56","Lhcgr","mmu04917","Prolactin signaling pathway"
"N-mmu04917-57","Esr1","mmu04917","Prolactin signaling pathway"
"N-mmu04917-38","Irf1","mmu04917","Prolactin signaling pathway"
"N-mmu04917-40","Th","mmu04917","Prolactin signaling pathway"
"N-mmu04917-44","Prlr**","mmu04917","Prolactin signaling pathway"
"N-mmu04917-45","Slc2a2","mmu04917","Prolactin signaling pathway"
"N-mmu04917-46","Gck","mmu04917","Prolactin signaling pathway"
"N-mmu04917-48","Ccnd2","mmu04917","Prolactin signaling pathway"
"N-mmu04917-47","Ins1","mmu04917","Prolactin signaling pathway"
"N-mmu04917-31","Galt","mmu04917","Prolactin signaling pathway"
"N-mmu04917-65","Cyp17a1","mmu04917","Prolactin signaling pathway"
"N-mmu04917-71","Ccnd1*","mmu04917","Prolactin signaling pathway"
"N-mmu04917-75","Ccnd1**","mmu04917","Prolactin signaling pathway"
"N-mmu04918-3","Prkaca","mmu04918","Thyroid hormone synthesis"
"N-mmu04918-4","Cga","mmu04918","Thyroid hormone synthesis"
"N-mmu04918-5","Tshr","mmu04918","Thyroid hormone synthesis"
"N-mmu04918-6","Gnaq","mmu04918","Thyroid hormone synthesis"
"N-mmu04918-7","Plcb1","mmu04918","Thyroid hormone synthesis"
"N-mmu04918-8","Gnas","mmu04918","Thyroid hormone synthesis"
"N-mmu04918-9","Adcy4","mmu04918","Thyroid hormone synthesis"
"N-mmu04918-17","Diacylglycerol","mmu04918","Thyroid hormone synthesis"
"N-mmu04918-18","D-myo-Inositol 1,4,5-trisphosphate","mmu04918","Thyroid hormone synthesis"
"N-mmu04918-19","3,5-Cyclic AMP","mmu04918","Thyroid hormone synthesis"
"N-mmu04918-20","Prkca","mmu04918","Thyroid hormone synthesis"
"N-mmu04918-21","Ttf1","mmu04918","Thyroid hormone synthesis"
"N-mmu04918-22","Ttf2","mmu04918","Thyroid hormone synthesis"
"N-mmu04918-23","Pax8","mmu04918","Thyroid hormone synthesis"
"N-mmu04918-24","Atf2","mmu04918","Thyroid hormone synthesis"
"N-mmu04918-52","Duoxa2","mmu04918","Thyroid hormone synthesis"
"N-mmu04918-59","Itpr1","mmu04918","Thyroid hormone synthesis"
"N-mmu04918-10","Tg","mmu04918","Thyroid hormone synthesis"
"N-mmu04918-14","Duox2","mmu04918","Thyroid hormone synthesis"
"N-mmu04919-4","Phosphatidylinositol-3,4,5-trisphosphate","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-5","Akt1","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-6","Pdpk1","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-7","Pik3ca","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-8","Prkca","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-12","Gsk3b","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-14","Plcz1","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-15","Hras","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-16","Raf1","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-17","Map2k1","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-19","Triiodothyronine","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-20","Thyroxine","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-33","3,5-Cyclic AMP","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-34","Prkaca","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-36","Calcium cation","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-37","Mapk1","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-41","Hif1a*","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-83","Mdm2","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-85","Tsc2","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-86","Rheb","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-90","Thrb*","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-96","Src","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-97","Triiodothyronine*","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-98","Thra","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-106","Diacylglycerol","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-2 3","Itgb3 Itgav","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-94 95","Itgb3 Itgav*","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-22 53","Thrb Triiodothyronine","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-48 52","Thra Thyroxine","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-43","Tbc1d4","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-44","Pfkfb2","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-87","Bad","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-88","Foxo1","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-89","Casp9","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-46","Atp1a1","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-40","Rcan2","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-21 53","Thra Triiodothyronine","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-45","Slc9a1","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-11","Ctnnb1","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-35","D-myo-Inositol 1,4,5-trisphosphate","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-18","Stat1","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-38","Trp53","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-39","Esr1","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-26","Thrb","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-42","Slc2a1","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-91","Pfkp","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-84","Trp53*","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-25","Mtor","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-103","Ccnd1","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-27","Gata4","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-28","Rcan1","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-29","Hif1a","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-104","Myc","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-30","Myh6","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-31","Atp2a2","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-32","Pln","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-99","Wnt4","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-100","Ctnnb1*","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-101","Notch1","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-102","Bmp4","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04919-49","Actb","mmu04919","Thyroid hormone signaling pathway"
"N-mmu04920-4","Nfkb1","mmu04920","Adipocytokine signaling pathway"
